Soloist time: 44.03, Estimated time: 42.91, Accompanist time: 43.10, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 44.21, Estimated time: 42.91, Accompanist time: 43.27, Playback rate: 0.95, Fuzzy membership: positive_small
Soloist time: 44.40, Estimated time: 43.28, Accompanist time: 43.44, Playback rate: 0.90, Fuzzy membership: positive_small
Soloist time: 44.58, Estimated time: 43.47, Accompanist time: 43.61, Playback rate: 0.91, Fuzzy membership: positive_small
Soloist time: 44.77, Estimated time: 43.65, Accompanist time: 43.79, Playback rate: 0.95, Fuzzy membership: positive_small
Soloist time: 44.95, Estimated time: 43.84, Accompanist time: 43.98, Playback rate: 1.03, Fuzzy membership: positive_small
Soloist time: 45.14, Estimated time: 44.03, Accompanist time: 44.18, Playback rate: 1.07, Fuzzy membership: positive_small
Soloist time: 45.33, Estimated time: 44.03, Accompanist time: 44.33, Playback rate: 0.84, Fuzzy membership: positive_small
Soloist time: 45.51, Estimated time: 44.40, Accompanist time: 44.51, Playback rate: 0.93, Fuzzy membership: positive_small
Soloist time: 45.70, Estimated time: 44.40, Accompanist time: 44.66, Playback rate: 0.83, Fuzzy membership: positive_small
Soloist time: 45.88, Estimated time: 44.40, Accompanist time: 44.80, Playback rate: 0.73, Fuzzy membership: positive_large
Soloist time: 46.07, Estimated time: 44.95, Accompanist time: 44.96, Playback rate: 0.86, Fuzzy membership: zero
Soloist time: 46.25, Estimated time: 45.14, Accompanist time: 45.17, Playback rate: 1.14, Fuzzy membership: zero
Soloist time: 46.44, Estimated time: 45.33, Accompanist time: 45.40, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 46.63, Estimated time: 45.51, Accompanist time: 45.63, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 46.81, Estimated time: 45.70, Accompanist time: 45.86, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 47.00, Estimated time: 45.70, Accompanist time: 46.05, Playback rate: 1.06, Fuzzy membership: positive_small
Soloist time: 47.18, Estimated time: 46.07, Accompanist time: 46.25, Playback rate: 1.03, Fuzzy membership: positive_small
Soloist time: 47.37, Estimated time: 46.07, Accompanist time: 46.39, Playback rate: 0.79, Fuzzy membership: positive_small
Soloist time: 47.55, Estimated time: 46.44, Accompanist time: 46.55, Playback rate: 0.87, Fuzzy membership: positive_small
Soloist time: 47.74, Estimated time: 46.44, Accompanist time: 46.70, Playback rate: 0.79, Fuzzy membership: positive_small
Soloist time: 47.93, Estimated time: 46.81, Accompanist time: 46.88, Playback rate: 0.96, Fuzzy membership: positive_small
Soloist time: 48.11, Estimated time: 47.00, Accompanist time: 47.09, Playback rate: 1.13, Fuzzy membership: positive_small
Soloist time: 48.30, Estimated time: 47.00, Accompanist time: 47.27, Playback rate: 0.99, Fuzzy membership: positive_small
Soloist time: 48.48, Estimated time: 47.00, Accompanist time: 47.41, Playback rate: 0.73, Fuzzy membership: positive_large
Soloist time: 48.67, Estimated time: 47.00, Accompanist time: 47.55, Playback rate: 0.74, Fuzzy membership: positive_large
Soloist time: 48.85, Estimated time: 47.18, Accompanist time: 47.68, Playback rate: 0.71, Fuzzy membership: positive_large
Soloist time: 49.04, Estimated time: 47.55, Accompanist time: 47.81, Playback rate: 0.74, Fuzzy membership: positive_small
Soloist time: 49.23, Estimated time: 47.74, Accompanist time: 47.95, Playback rate: 0.74, Fuzzy membership: positive_small
Soloist time: 49.41, Estimated time: 47.93, Accompanist time: 48.09, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 49.60, Estimated time: 48.11, Accompanist time: 48.24, Playback rate: 0.83, Fuzzy membership: positive_small
Soloist time: 49.78, Estimated time: 48.67, Accompanist time: 48.47, Playback rate: 1.23, Fuzzy membership: negative_small
Soloist time: 49.97, Estimated time: 48.85, Accompanist time: 48.70, Playback rate: 1.24, Fuzzy membership: negative_small
Soloist time: 50.16, Estimated time: 49.04, Accompanist time: 48.95, Playback rate: 1.36, Fuzzy membership: negative_small
Soloist time: 50.34, Estimated time: 49.23, Accompanist time: 49.21, Playback rate: 1.37, Fuzzy membership: zero
Soloist time: 50.53, Estimated time: 49.23, Accompanist time: 49.44, Playback rate: 1.24, Fuzzy membership: positive_small
Soloist time: 50.71, Estimated time: 49.23, Accompanist time: 49.66, Playback rate: 1.18, Fuzzy membership: positive_large
Soloist time: 50.90, Estimated time: 49.23, Accompanist time: 49.79, Playback rate: 0.73, Fuzzy membership: positive_large
Soloist time: 51.08, Estimated time: 49.23, Accompanist time: 49.92, Playback rate: 0.66, Fuzzy membership: positive_large
Soloist time: 51.27, Estimated time: 49.23, Accompanist time: 50.00, Playback rate: 0.47, Fuzzy membership: positive_large
Soloist time: 51.46, Estimated time: 49.23, Accompanist time: 50.09, Playback rate: 0.46, Fuzzy membership: positive_large
Soloist time: 51.64, Estimated time: 49.23, Accompanist time: 50.17, Playback rate: 0.46, Fuzzy membership: positive_large
Soloist time: 51.83, Estimated time: 50.53, Accompanist time: 50.28, Playback rate: 0.58, Fuzzy membership: negative_small
Soloist time: 52.01, Estimated time: 50.90, Accompanist time: 50.48, Playback rate: 1.06, Fuzzy membership: negative_large
Soloist time: 52.20, Estimated time: 51.08, Accompanist time: 50.72, Playback rate: 1.29, Fuzzy membership: negative_small
Soloist time: 52.38, Estimated time: 51.46, Accompanist time: 51.01, Playback rate: 1.58, Fuzzy membership: negative_large
Soloist time: 52.57, Estimated time: 51.64, Accompanist time: 51.31, Playback rate: 1.59, Fuzzy membership: negative_small
Soloist time: 52.76, Estimated time: 51.64, Accompanist time: 51.60, Playback rate: 1.59, Fuzzy membership: zero
Soloist time: 52.94, Estimated time: 52.01, Accompanist time: 51.90, Playback rate: 1.58, Fuzzy membership: negative_small
Soloist time: 53.13, Estimated time: 52.01, Accompanist time: 52.17, Playback rate: 1.49, Fuzzy membership: positive_small
Soloist time: 53.31, Estimated time: 52.20, Accompanist time: 52.40, Playback rate: 1.24, Fuzzy membership: positive_small
Soloist time: 53.50, Estimated time: 52.38, Accompanist time: 52.63, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 53.68, Estimated time: 52.57, Accompanist time: 52.83, Playback rate: 1.06, Fuzzy membership: positive_small
Soloist time: 53.87, Estimated time: 52.57, Accompanist time: 52.96, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 54.06, Estimated time: 52.94, Accompanist time: 53.10, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 54.24, Estimated time: 53.13, Accompanist time: 53.24, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 54.43, Estimated time: 53.31, Accompanist time: 53.39, Playback rate: 0.82, Fuzzy membership: positive_small
Soloist time: 54.61, Estimated time: 53.31, Accompanist time: 53.54, Playback rate: 0.78, Fuzzy membership: positive_small
Soloist time: 54.80, Estimated time: 53.50, Accompanist time: 53.68, Playback rate: 0.80, Fuzzy membership: positive_small
Soloist time: 54.98, Estimated time: 53.68, Accompanist time: 53.84, Playback rate: 0.85, Fuzzy membership: positive_small
Soloist time: 55.17, Estimated time: 53.87, Accompanist time: 54.01, Playback rate: 0.92, Fuzzy membership: positive_small
Soloist time: 55.36, Estimated time: 54.06, Accompanist time: 54.21, Playback rate: 1.04, Fuzzy membership: positive_small
Soloist time: 55.54, Estimated time: 54.06, Accompanist time: 54.36, Playback rate: 0.84, Fuzzy membership: positive_small
Soloist time: 55.73, Estimated time: 54.06, Accompanist time: 54.50, Playback rate: 0.73, Fuzzy membership: positive_large
Soloist time: 55.91, Estimated time: 54.06, Accompanist time: 54.64, Playback rate: 0.74, Fuzzy membership: positive_large
Soloist time: 56.10, Estimated time: 54.06, Accompanist time: 54.74, Playback rate: 0.55, Fuzzy membership: positive_large
Soloist time: 56.29, Estimated time: 54.06, Accompanist time: 54.83, Playback rate: 0.47, Fuzzy membership: positive_large
Soloist time: 56.47, Estimated time: 54.24, Accompanist time: 54.91, Playback rate: 0.46, Fuzzy membership: positive_large
Soloist time: 56.66, Estimated time: 55.36, Accompanist time: 55.05, Playback rate: 0.74, Fuzzy membership: negative_small
Soloist time: 56.84, Estimated time: 55.36, Accompanist time: 55.25, Playback rate: 1.07, Fuzzy membership: negative_small
Soloist time: 57.03, Estimated time: 55.91, Accompanist time: 55.49, Playback rate: 1.32, Fuzzy membership: negative_large
Soloist time: 57.21, Estimated time: 56.10, Accompanist time: 55.78, Playback rate: 1.57, Fuzzy membership: negative_small
Soloist time: 57.40, Estimated time: 56.10, Accompanist time: 56.08, Playback rate: 1.57, Fuzzy membership: zero
Soloist time: 57.59, Estimated time: 56.29, Accompanist time: 56.36, Playback rate: 1.52, Fuzzy membership: positive_small
Soloist time: 57.77, Estimated time: 56.47, Accompanist time: 56.61, Playback rate: 1.34, Fuzzy membership: positive_small
Soloist time: 57.96, Estimated time: 56.66, Accompanist time: 56.84, Playback rate: 1.24, Fuzzy membership: positive_small
Soloist time: 58.14, Estimated time: 56.84, Accompanist time: 57.07, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 58.33, Estimated time: 57.96, Accompanist time: 57.34, Playback rate: 1.47, Fuzzy membership: negative_large
Soloist time: 58.51, Estimated time: 57.96, Accompanist time: 57.63, Playback rate: 1.57, Fuzzy membership: negative_small
Soloist time: 58.70, Estimated time: 57.96, Accompanist time: 57.92, Playback rate: 1.55, Fuzzy membership: zero
Soloist time: 58.89, Estimated time: 57.96, Accompanist time: 58.15, Playback rate: 1.26, Fuzzy membership: positive_small
Soloist time: 59.07, Estimated time: 57.96, Accompanist time: 58.38, Playback rate: 1.20, Fuzzy membership: positive_large
Soloist time: 59.26, Estimated time: 58.33, Accompanist time: 58.55, Playback rate: 0.95, Fuzzy membership: positive_small
Soloist time: 59.44, Estimated time: 58.51, Accompanist time: 58.70, Playback rate: 0.81, Fuzzy membership: positive_small
Soloist time: 59.63, Estimated time: 58.70, Accompanist time: 58.85, Playback rate: 0.78, Fuzzy membership: positive_small
Soloist time: 59.81, Estimated time: 58.70, Accompanist time: 58.99, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 60.00, Estimated time: 58.89, Accompanist time: 59.12, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 60.19, Estimated time: 59.07, Accompanist time: 59.26, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 60.37, Estimated time: 59.26, Accompanist time: 59.39, Playback rate: 0.74, Fuzzy membership: positive_small
Soloist time: 60.56, Estimated time: 59.44, Accompanist time: 59.56, Playback rate: 0.86, Fuzzy membership: positive_small
Soloist time: 60.74, Estimated time: 59.63, Accompanist time: 59.75, Playback rate: 1.04, Fuzzy membership: positive_small
Soloist time: 60.93, Estimated time: 59.63, Accompanist time: 59.91, Playback rate: 0.88, Fuzzy membership: positive_small
Soloist time: 61.11, Estimated time: 60.00, Accompanist time: 60.11, Playback rate: 1.07, Fuzzy membership: positive_small
Soloist time: 61.30, Estimated time: 60.19, Accompanist time: 60.32, Playback rate: 1.14, Fuzzy membership: positive_small
Soloist time: 61.49, Estimated time: 60.37, Accompanist time: 60.54, Playback rate: 1.16, Fuzzy membership: positive_small
Soloist time: 61.67, Estimated time: 60.56, Accompanist time: 60.75, Playback rate: 1.15, Fuzzy membership: positive_small
Soloist time: 61.86, Estimated time: 60.74, Accompanist time: 60.96, Playback rate: 1.11, Fuzzy membership: positive_small
Soloist time: 62.04, Estimated time: 60.93, Accompanist time: 61.15, Playback rate: 1.05, Fuzzy membership: positive_small
Soloist time: 62.23, Estimated time: 61.11, Accompanist time: 61.33, Playback rate: 0.95, Fuzzy membership: positive_small
Soloist time: 62.42, Estimated time: 61.30, Accompanist time: 61.50, Playback rate: 0.92, Fuzzy membership: positive_small
Soloist time: 62.60, Estimated time: 61.30, Accompanist time: 61.63, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 62.79, Estimated time: 61.67, Accompanist time: 61.79, Playback rate: 0.84, Fuzzy membership: positive_small
Soloist time: 62.97, Estimated time: 61.86, Accompanist time: 61.97, Playback rate: 0.96, Fuzzy membership: positive_small
Soloist time: 63.16, Estimated time: 62.04, Accompanist time: 62.17, Playback rate: 1.10, Fuzzy membership: positive_small
Soloist time: 63.34, Estimated time: 62.23, Accompanist time: 62.38, Playback rate: 1.14, Fuzzy membership: positive_small
Soloist time: 63.53, Estimated time: 62.42, Accompanist time: 62.60, Playback rate: 1.14, Fuzzy membership: positive_small
Soloist time: 63.72, Estimated time: 62.42, Accompanist time: 62.76, Playback rate: 0.87, Fuzzy membership: positive_small
Soloist time: 63.90, Estimated time: 62.42, Accompanist time: 62.89, Playback rate: 0.73, Fuzzy membership: positive_large
Soloist time: 64.09, Estimated time: 62.42, Accompanist time: 63.03, Playback rate: 0.71, Fuzzy membership: positive_large
Soloist time: 64.27, Estimated time: 62.97, Accompanist time: 63.16, Playback rate: 0.74, Fuzzy membership: positive_small
Soloist time: 64.46, Estimated time: 62.97, Accompanist time: 63.30, Playback rate: 0.74, Fuzzy membership: positive_small
Soloist time: 64.64, Estimated time: 62.97, Accompanist time: 63.44, Playback rate: 0.74, Fuzzy membership: positive_large
Soloist time: 64.83, Estimated time: 62.97, Accompanist time: 63.56, Playback rate: 0.65, Fuzzy membership: positive_large
Soloist time: 65.02, Estimated time: 63.16, Accompanist time: 63.67, Playback rate: 0.61, Fuzzy membership: positive_large
Soloist time: 65.20, Estimated time: 63.34, Accompanist time: 63.79, Playback rate: 0.63, Fuzzy membership: positive_large
Soloist time: 65.39, Estimated time: 64.27, Accompanist time: 63.95, Playback rate: 0.87, Fuzzy membership: negative_small
Soloist time: 65.57, Estimated time: 64.64, Accompanist time: 64.18, Playback rate: 1.26, Fuzzy membership: negative_large
Soloist time: 65.76, Estimated time: 64.83, Accompanist time: 64.47, Playback rate: 1.57, Fuzzy membership: negative_small
Soloist time: 65.94, Estimated time: 65.02, Accompanist time: 64.77, Playback rate: 1.58, Fuzzy membership: negative_small
Soloist time: 66.13, Estimated time: 65.20, Accompanist time: 65.06, Playback rate: 1.58, Fuzzy membership: negative_small
Soloist time: 66.32, Estimated time: 65.39, Accompanist time: 65.36, Playback rate: 1.58, Fuzzy membership: zero
Soloist time: 66.50, Estimated time: 65.57, Accompanist time: 65.63, Playback rate: 1.50, Fuzzy membership: positive_small
Soloist time: 66.69, Estimated time: 65.57, Accompanist time: 65.86, Playback rate: 1.24, Fuzzy membership: positive_small
Soloist time: 66.87, Estimated time: 65.76, Accompanist time: 66.08, Playback rate: 1.18, Fuzzy membership: positive_small
Soloist time: 67.06, Estimated time: 65.94, Accompanist time: 66.24, Playback rate: 0.84, Fuzzy membership: positive_small
Soloist time: 67.24, Estimated time: 66.32, Accompanist time: 66.40, Playback rate: 0.85, Fuzzy membership: positive_small
Soloist time: 67.43, Estimated time: 66.50, Accompanist time: 66.57, Playback rate: 0.92, Fuzzy membership: positive_small
Soloist time: 67.62, Estimated time: 66.69, Accompanist time: 66.77, Playback rate: 1.07, Fuzzy membership: positive_small
Soloist time: 67.80, Estimated time: 67.06, Accompanist time: 67.00, Playback rate: 1.23, Fuzzy membership: negative_small
Soloist time: 67.99, Estimated time: 67.24, Accompanist time: 67.22, Playback rate: 1.23, Fuzzy membership: zero
Soloist time: 68.17, Estimated time: 67.24, Accompanist time: 67.45, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 68.36, Estimated time: 67.43, Accompanist time: 67.67, Playback rate: 1.16, Fuzzy membership: positive_small
Soloist time: 68.55, Estimated time: 67.62, Accompanist time: 67.86, Playback rate: 1.03, Fuzzy membership: positive_small
Soloist time: 68.73, Estimated time: 67.80, Accompanist time: 68.03, Playback rate: 0.88, Fuzzy membership: positive_small
Soloist time: 68.92, Estimated time: 67.99, Accompanist time: 68.18, Playback rate: 0.84, Fuzzy membership: positive_small
Soloist time: 69.10, Estimated time: 67.99, Accompanist time: 68.32, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 69.29, Estimated time: 67.99, Accompanist time: 68.46, Playback rate: 0.74, Fuzzy membership: positive_large
Soloist time: 69.47, Estimated time: 68.17, Accompanist time: 68.59, Playback rate: 0.74, Fuzzy membership: positive_large
Soloist time: 69.66, Estimated time: 68.36, Accompanist time: 68.73, Playback rate: 0.74, Fuzzy membership: positive_small
Soloist time: 69.85, Estimated time: 68.55, Accompanist time: 68.87, Playback rate: 0.74, Fuzzy membership: positive_small
Soloist time: 70.03, Estimated time: 68.73, Accompanist time: 69.00, Playback rate: 0.74, Fuzzy membership: positive_small
Soloist time: 70.22, Estimated time: 69.47, Accompanist time: 69.22, Playback rate: 1.16, Fuzzy membership: negative_small
Soloist time: 70.40, Estimated time: 69.47, Accompanist time: 69.45, Playback rate: 1.23, Fuzzy membership: zero
Soloist time: 70.59, Estimated time: 69.47, Accompanist time: 69.68, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 70.77, Estimated time: 69.47, Accompanist time: 69.89, Playback rate: 1.12, Fuzzy membership: positive_large
Soloist time: 70.96, Estimated time: 69.47, Accompanist time: 70.02, Playback rate: 0.73, Fuzzy membership: positive_large
Soloist time: 71.15, Estimated time: 69.47, Accompanist time: 70.15, Playback rate: 0.70, Fuzzy membership: positive_large
Soloist time: 71.33, Estimated time: 70.40, Accompanist time: 70.29, Playback rate: 0.73, Fuzzy membership: negative_small
Soloist time: 71.52, Estimated time: 70.59, Accompanist time: 70.50, Playback rate: 1.13, Fuzzy membership: negative_small
Soloist time: 71.70, Estimated time: 70.59, Accompanist time: 70.72, Playback rate: 1.21, Fuzzy membership: positive_small
Soloist time: 71.89, Estimated time: 70.77, Accompanist time: 70.95, Playback rate: 1.22, Fuzzy membership: positive_small
Soloist time: 72.07, Estimated time: 70.96, Accompanist time: 71.17, Playback rate: 1.19, Fuzzy membership: positive_small
Soloist time: 72.26, Estimated time: 71.15, Accompanist time: 71.38, Playback rate: 1.13, Fuzzy membership: positive_small
Soloist time: 72.45, Estimated time: 71.52, Accompanist time: 71.60, Playback rate: 1.21, Fuzzy membership: positive_small
Soloist time: 72.63, Estimated time: 71.52, Accompanist time: 71.81, Playback rate: 1.08, Fuzzy membership: positive_small
Soloist time: 72.82, Estimated time: 71.70, Accompanist time: 71.97, Playback rate: 0.89, Fuzzy membership: positive_small
Soloist time: 73.00, Estimated time: 71.70, Accompanist time: 72.11, Playback rate: 0.73, Fuzzy membership: positive_large
Soloist time: 73.19, Estimated time: 71.70, Accompanist time: 72.24, Playback rate: 0.74, Fuzzy membership: positive_large
Soloist time: 73.38, Estimated time: 71.70, Accompanist time: 72.35, Playback rate: 0.59, Fuzzy membership: positive_large
Soloist time: 73.56, Estimated time: 71.70, Accompanist time: 72.44, Playback rate: 0.47, Fuzzy membership: positive_large
Soloist time: 73.75, Estimated time: 71.70, Accompanist time: 72.53, Playback rate: 0.46, Fuzzy membership: positive_large
Soloist time: 73.93, Estimated time: 71.89, Accompanist time: 72.61, Playback rate: 0.46, Fuzzy membership: positive_large
Soloist time: 74.12, Estimated time: 72.07, Accompanist time: 72.69, Playback rate: 0.46, Fuzzy membership: positive_large
Soloist time: 74.30, Estimated time: 72.26, Accompanist time: 72.78, Playback rate: 0.46, Fuzzy membership: positive_large
Soloist time: 74.49, Estimated time: 72.26, Accompanist time: 72.87, Playback rate: 0.47, Fuzzy membership: positive_large
Soloist time: 74.68, Estimated time: 72.45, Accompanist time: 72.96, Playback rate: 0.47, Fuzzy membership: positive_large
Soloist time: 74.86, Estimated time: 72.63, Accompanist time: 73.06, Playback rate: 0.58, Fuzzy membership: positive_large
Soloist time: 75.05, Estimated time: 74.12, Accompanist time: 73.29, Playback rate: 1.24, Fuzzy membership: negative_large
Soloist time: 75.23, Estimated time: 74.12, Accompanist time: 73.59, Playback rate: 1.58, Fuzzy membership: negative_large
Soloist time: 75.42, Estimated time: 74.12, Accompanist time: 73.88, Playback rate: 1.59, Fuzzy membership: negative_small
Soloist time: 75.60, Estimated time: 74.49, Accompanist time: 74.18, Playback rate: 1.59, Fuzzy membership: negative_small
Soloist time: 75.79, Estimated time: 74.68, Accompanist time: 74.47, Playback rate: 1.59, Fuzzy membership: negative_small
Soloist time: 75.98, Estimated time: 75.05, Accompanist time: 74.77, Playback rate: 1.59, Fuzzy membership: negative_small
Soloist time: 76.16, Estimated time: 75.23, Accompanist time: 75.06, Playback rate: 1.59, Fuzzy membership: negative_small
Soloist time: 76.35, Estimated time: 75.23, Accompanist time: 75.35, Playback rate: 1.56, Fuzzy membership: positive_small
Soloist time: 76.53, Estimated time: 75.60, Accompanist time: 75.61, Playback rate: 1.38, Fuzzy membership: zero
Soloist time: 76.72, Estimated time: 75.79, Accompanist time: 75.84, Playback rate: 1.24, Fuzzy membership: zero
Soloist time: 76.90, Estimated time: 75.98, Accompanist time: 76.07, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 77.09, Estimated time: 76.16, Accompanist time: 76.30, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 77.28, Estimated time: 76.35, Accompanist time: 76.51, Playback rate: 1.14, Fuzzy membership: positive_small
Soloist time: 77.46, Estimated time: 76.53, Accompanist time: 76.69, Playback rate: 1.00, Fuzzy membership: positive_small
Soloist time: 77.65, Estimated time: 76.72, Accompanist time: 76.86, Playback rate: 0.91, Fuzzy membership: positive_small
Soloist time: 77.83, Estimated time: 76.90, Accompanist time: 77.03, Playback rate: 0.90, Fuzzy membership: positive_small
Soloist time: 78.02, Estimated time: 77.09, Accompanist time: 77.21, Playback rate: 0.95, Fuzzy membership: positive_small
Soloist time: 78.20, Estimated time: 77.28, Accompanist time: 77.40, Playback rate: 1.03, Fuzzy membership: positive_small
Soloist time: 78.39, Estimated time: 77.46, Accompanist time: 77.60, Playback rate: 1.08, Fuzzy membership: positive_small
Soloist time: 78.58, Estimated time: 77.46, Accompanist time: 77.76, Playback rate: 0.85, Fuzzy membership: positive_small
Soloist time: 78.76, Estimated time: 77.65, Accompanist time: 77.90, Playback rate: 0.76, Fuzzy membership: positive_small
Soloist time: 78.95, Estimated time: 78.02, Accompanist time: 78.07, Playback rate: 0.93, Fuzzy membership: positive_small
Soloist time: 79.13, Estimated time: 78.39, Accompanist time: 78.30, Playback rate: 1.23, Fuzzy membership: negative_small
Soloist time: 79.32, Estimated time: 78.58, Accompanist time: 78.53, Playback rate: 1.24, Fuzzy membership: zero
Soloist time: 79.51, Estimated time: 78.58, Accompanist time: 78.76, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 79.69, Estimated time: 78.58, Accompanist time: 78.97, Playback rate: 1.10, Fuzzy membership: positive_small
Soloist time: 79.88, Estimated time: 78.58, Accompanist time: 79.10, Playback rate: 0.73, Fuzzy membership: positive_large
Soloist time: 80.06, Estimated time: 78.58, Accompanist time: 79.23, Playback rate: 0.69, Fuzzy membership: positive_large
Soloist time: 80.25, Estimated time: 78.58, Accompanist time: 79.32, Playback rate: 0.47, Fuzzy membership: positive_large
Soloist time: 80.43, Estimated time: 78.76, Accompanist time: 79.40, Playback rate: 0.46, Fuzzy membership: positive_large
Soloist time: 80.62, Estimated time: 78.95, Accompanist time: 79.49, Playback rate: 0.46, Fuzzy membership: positive_large
Soloist time: 80.81, Estimated time: 78.95, Accompanist time: 79.58, Playback rate: 0.46, Fuzzy membership: positive_large
Soloist time: 80.99, Estimated time: 79.13, Accompanist time: 79.66, Playback rate: 0.47, Fuzzy membership: positive_large
Soloist time: 81.18, Estimated time: 79.32, Accompanist time: 79.75, Playback rate: 0.48, Fuzzy membership: positive_large
Soloist time: 81.36, Estimated time: 80.62, Accompanist time: 79.97, Playback rate: 1.18, Fuzzy membership: negative_large
Soloist time: 81.55, Estimated time: 80.81, Accompanist time: 80.26, Playback rate: 1.53, Fuzzy membership: negative_large
Soloist time: 81.73, Estimated time: 80.99, Accompanist time: 80.55, Playback rate: 1.59, Fuzzy membership: negative_large
Soloist time: 81.92, Estimated time: 81.18, Accompanist time: 80.85, Playback rate: 1.59, Fuzzy membership: negative_small
Soloist time: 82.11, Estimated time: 81.36, Accompanist time: 81.14, Playback rate: 1.59, Fuzzy membership: negative_small
Soloist time: 82.29, Estimated time: 81.55, Accompanist time: 81.44, Playback rate: 1.59, Fuzzy membership: negative_small
Soloist time: 82.48, Estimated time: 81.73, Accompanist time: 81.73, Playback rate: 1.58, Fuzzy membership: zero
Soloist time: 82.66, Estimated time: 81.92, Accompanist time: 82.00, Playback rate: 1.45, Fuzzy membership: positive_small
Soloist time: 82.85, Estimated time: 81.92, Accompanist time: 82.23, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 83.03, Estimated time: 81.92, Accompanist time: 82.38, Playback rate: 0.84, Fuzzy membership: positive_large
Soloist time: 83.22, Estimated time: 82.29, Accompanist time: 82.52, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 83.41, Estimated time: 82.48, Accompanist time: 82.66, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 83.59, Estimated time: 82.48, Accompanist time: 82.79, Playback rate: 0.74, Fuzzy membership: positive_small
Soloist time: 83.78, Estimated time: 83.03, Accompanist time: 82.94, Playback rate: 0.81, Fuzzy membership: negative_small
Soloist time: 83.96, Estimated time: 83.22, Accompanist time: 83.16, Playback rate: 1.16, Fuzzy membership: negative_small
Soloist time: 84.15, Estimated time: 83.41, Accompanist time: 83.39, Playback rate: 1.23, Fuzzy membership: zero
Soloist time: 84.33, Estimated time: 83.41, Accompanist time: 83.62, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 84.52, Estimated time: 83.41, Accompanist time: 83.79, Playback rate: 0.94, Fuzzy membership: positive_small
Soloist time: 84.71, Estimated time: 83.96, Accompanist time: 84.01, Playback rate: 1.14, Fuzzy membership: zero
Soloist time: 84.89, Estimated time: 84.15, Accompanist time: 84.23, Playback rate: 1.21, Fuzzy membership: positive_small
Soloist time: 85.08, Estimated time: 84.33, Accompanist time: 84.46, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 85.26, Estimated time: 84.52, Accompanist time: 84.69, Playback rate: 1.21, Fuzzy membership: positive_small
Soloist time: 85.45, Estimated time: 84.71, Accompanist time: 84.90, Playback rate: 1.16, Fuzzy membership: positive_small
Soloist time: 85.64, Estimated time: 84.89, Accompanist time: 85.11, Playback rate: 1.10, Fuzzy membership: positive_small
Soloist time: 85.82, Estimated time: 85.08, Accompanist time: 85.29, Playback rate: 1.00, Fuzzy membership: positive_small
Soloist time: 86.01, Estimated time: 85.26, Accompanist time: 85.46, Playback rate: 0.92, Fuzzy membership: positive_small
Soloist time: 86.19, Estimated time: 85.45, Accompanist time: 85.63, Playback rate: 0.90, Fuzzy membership: positive_small
Soloist time: 86.38, Estimated time: 85.64, Accompanist time: 85.80, Playback rate: 0.91, Fuzzy membership: positive_small
Soloist time: 86.56, Estimated time: 85.82, Accompanist time: 85.98, Playback rate: 0.96, Fuzzy membership: positive_small
Soloist time: 86.75, Estimated time: 86.01, Accompanist time: 86.17, Playback rate: 1.02, Fuzzy membership: positive_small
Soloist time: 86.94, Estimated time: 86.19, Accompanist time: 86.36, Playback rate: 1.06, Fuzzy membership: positive_small
Soloist time: 87.12, Estimated time: 86.38, Accompanist time: 86.56, Playback rate: 1.06, Fuzzy membership: positive_small
Soloist time: 87.31, Estimated time: 86.56, Accompanist time: 86.76, Playback rate: 1.05, Fuzzy membership: positive_small
Soloist time: 87.49, Estimated time: 86.75, Accompanist time: 86.95, Playback rate: 1.02, Fuzzy membership: positive_small
Soloist time: 87.68, Estimated time: 86.94, Accompanist time: 87.13, Playback rate: 0.99, Fuzzy membership: positive_small
Soloist time: 87.86, Estimated time: 86.94, Accompanist time: 87.27, Playback rate: 0.77, Fuzzy membership: positive_small
